"data","chuva_mm","temperatura_min_c","temperatura_max_c","umidade_relativa_pct","radiacao_mj_m2","vento_m_s"
2024-04-28,8.7,11.5,22.4,83,13.1,1.5
2024-04-29,8.5,10.5,20.5,87,14.6,2.3
2024-04-30,8,12.6,26,80,12.2,2.7
2024-05-01,16.9,12.7,24.6,82,10.5,2.3
2024-05-02,8.1,11.6,21.3,90,11.7,1.7
2024-05-03,10,13.8,23.4,89,9.5,1.8
2024-05-04,2.6,12.6,22.6,74,9.4,0.7
2024-05-05,14.1,12.1,20.8,85,11.6,1.6
2024-05-06,2.2,11.9,23.7,93,11.4,1.8
2024-05-07,2.1,12.1,21.2,80,13.6,2.3
2024-05-08,5.6,9.7,22.9,83,10.8,2
2024-05-09,7.9,13.3,21.6,86,9.5,2.8
2024-05-10,1.1,15.2,23.6,94,11.2,2.3
2024-05-11,11.7,12.3,19.6,81,13.7,1.1
2024-05-12,10.1,12.4,25.3,84,9.6,3.7
2024-05-13,13.8,10.8,22.8,80,13.7,3.1
2024-05-14,3.4,13.2,27.7,82,11.4,2.9
2024-05-15,2.3,10.6,22.9,78,12.5,3.2
2024-05-16,9.8,11.8,23.7,94,11.9,1.6
2024-05-17,15.3,13,23.2,92,11.9,1.5
2024-05-18,6,13.4,24.8,82,13.3,2
2024-05-19,5.1,13.7,23.5,82,12.3,2.8
2024-05-20,9.8,15.7,26.3,91,15.5,2
2024-05-21,9.6,10.7,23.4,88,11.1,2.6
2024-05-22,5.2,11.1,22.9,88,13.3,2.5
2024-05-23,8.9,13.4,24,83,12,1.6
2024-05-24,6.4,13.6,21.3,76,10.2,1.5
2024-05-25,1.4,12.7,24.7,84,13.1,2.8
2024-05-26,12.7,13.3,23.5,76,14.5,2.8
2024-05-27,7.6,12.1,25.1,82,12.2,2.5
2024-05-28,12.7,10.6,24,77,13.3,3.1
2024-05-29,8.7,13.4,23.4,77,13.7,3.2
2024-05-30,5.1,13.8,21.3,77,14.8,1.9
2024-05-31,5.6,14.5,24.1,83,11.8,2.2
2024-06-01,7.1,12.2,20.4,76,14.6,1.1
2024-06-02,15.2,10.7,24.6,87,16.1,3.5
2024-06-03,8.9,11.8,25.1,66,14.7,2.1
2024-06-04,22.6,13.7,22.5,79,11.1,0.9
2024-06-05,0,13.5,24.7,76,14.9,2
2024-06-06,16.8,14.6,23.4,92,14.1,1.8
2024-06-07,6.8,13,28.2,74,14,2.1
2024-06-08,6.6,14.6,26.9,78,14.7,3.1
2024-06-09,9.9,12.8,28.4,73,15.7,2.7
2024-06-10,17.5,13.6,26.1,85,15.7,2.9
2024-06-11,7.4,12.5,25.1,83,12.9,2
2024-06-12,17.6,14.5,24.1,74,14.9,3.4
2024-06-13,13.3,14.5,26.4,85,15.7,3.7
2024-06-14,10.1,12.9,24.2,77,15,2.1
2024-06-15,0,12.8,26.5,78,16.4,2.5
2024-06-16,3.1,12,24.5,81,13.2,3.1
2024-06-17,6.2,13.6,22.2,80,14.8,0.4
2024-06-18,0,12.4,28.1,90,16.5,1.5
2024-06-19,2,15,24.4,79,19.5,1.1
2024-06-20,15.8,14.6,24.6,69,10.2,2
2024-06-21,0,11.2,23.2,71,12.9,2
2024-06-22,0.1,14.8,25.7,72,15.3,1.9
2024-06-23,7.6,15.7,30.4,77,17.2,1
2024-06-24,21.1,13.5,27,72,14.3,3.2
2024-06-25,4.4,14.5,23.3,87,14.3,2.7
2024-06-26,0,12.2,25,72,15.9,1.2
2024-06-27,12.1,15.1,25.9,77,16.7,1.6
2024-06-28,14.1,11.6,26.2,70,15.1,0.9
2024-06-29,10.3,18.1,23.4,88,15.1,2.5
2024-06-30,8.5,14.7,24.5,73,15.6,2.1
2024-07-01,5.9,15.1,25,81,14.7,1.8
2024-07-02,6.4,13.4,24.2,78,16.7,2.8
2024-07-03,8,14.4,26.4,88,14.3,3.1
2024-07-04,8,16.5,29,71,14,1.6
2024-07-05,1.5,15.6,28.2,68,17.5,4
2024-07-06,10.4,16,28.4,66,17.8,1.9
2024-07-07,0,18,26.2,74,12.7,2.9
2024-07-08,0,15.2,27.6,74,16.4,1.7
2024-07-09,7.4,13.6,26.3,68,19.4,2.9
2024-07-10,8.6,15.2,27.8,77,16.5,1.2
2024-07-11,8.7,15.2,27.1,85,17.6,3.7
2024-07-12,13.2,16.5,29.3,78,17.5,3
2024-07-13,8.8,14.5,29.5,88,18.1,2.6
2024-07-14,11.5,15.1,26.1,75,18,3
2024-07-15,11.3,15.4,26.1,75,17.5,2.2
2024-07-16,8.2,14.3,24.8,65,16.6,2.4
2024-07-17,10.4,18.6,24.7,83,14.9,1.9
2024-07-18,3.6,16.8,24.7,67,18.8,1.4
2024-07-19,3.6,14.4,31.6,76,16.6,1.7
2024-07-20,0,15.7,28.3,70,18,2.5
2024-07-21,0,13.8,27.4,78,17.2,3.3
2024-07-22,5.5,13.9,25.2,72,18,1.3
2024-07-23,6.4,16.3,29.9,82,18.2,3.2
2024-07-24,0,17.5,30.9,72,18.9,1.6
2024-07-25,7.6,16.9,26.7,63,15.9,2
2024-07-26,2,17,28.2,75,18.8,0.7
2024-07-27,9.1,16.2,29.5,77,15.3,2
2024-07-28,6.5,18.8,26.8,65,20.4,1.5
2024-07-29,0,16.4,28,76,18.9,4.1
2024-07-30,0,15.8,30.2,80,16,2.1
2024-07-31,11.4,18.1,29.8,92,18.9,2.4
2024-08-01,3.8,16.9,29.1,74,17.6,2.7
2024-08-02,1.9,15.6,29,81,18.4,1.4
2024-08-03,10.8,17.2,29.5,63,17.9,2.2
2024-08-04,5.8,16.7,28.1,80,18.6,3.6
2024-08-05,10.5,16.3,27.8,68,19.7,1.9
2024-08-06,10.7,16.8,29.6,76,17.9,0.6
2024-08-07,0,14.4,29.4,68,20.5,2.6
2024-08-08,11.1,14.4,28.3,66,18.7,1.8
2024-08-09,0.9,13.5,30.9,77,15.8,2.5
2024-08-10,18.1,18.4,30.5,71,17.7,1.8
2024-08-11,4.9,16.4,28.9,74,19.7,2.9
2024-08-12,0,16.2,29.8,85,19.8,1.9
2024-08-13,13.1,17.2,30.3,74,19.6,3.2
2024-08-14,0,16.1,31,70,16.6,1.9
2024-08-15,0.5,14.5,33,62,19,2.5
2024-08-16,0,18.5,31.5,72,18.6,1.5
2024-08-17,13.2,18.6,26.1,55,18.3,2
2024-08-18,1.2,18.1,31.3,70,19.4,2.3
2024-08-19,7.4,15.4,29.6,70,21.4,0.9
2024-08-20,3.5,15.7,32,59,19.7,2.7
2024-08-21,0,16.1,32.9,76,20.7,2.8
2024-08-22,0,16,31.9,68,19.8,2
2024-08-23,1.9,18.4,32.2,65,19.3,2.5
2024-08-24,3.7,18,26.7,65,20.4,2.8
2024-08-25,0,18.6,26.9,61,18.3,1
2024-08-26,0,18.4,30.4,65,21.4,0.9
2024-08-27,0,16.5,32.7,67,17.9,2.9
2024-08-28,0,19.2,31,62,19.6,1.2
2024-08-29,1.8,18.4,31.9,60,21.1,2.2
2024-08-30,7,19.1,29.3,63,19.6,3.7
2024-08-31,4.1,18.3,27.5,71,16.9,1.5
2024-09-01,0.1,17.6,29.5,66,17.2,2.8
2024-09-02,0,18.4,30,67,22,2.9
2024-09-03,9.7,17.3,31.4,65,18.5,1.6
2024-09-04,0,19.1,30.6,64,20.4,2
2024-09-05,0,14.3,31.8,62,18.1,1.7
2024-09-06,0.3,18.5,29,63,21.8,2
2024-09-07,0,16.4,32.9,68,23.2,2.5
2024-09-08,4.6,19.2,32.5,62,23.2,3
2024-09-09,0,15.6,29.9,63,21,1.5
2024-09-10,0,15.5,28.3,61,20,1.6
2024-09-11,4,20,35.2,60,21.3,2
2024-09-12,1.7,18.2,30.2,68,20.7,1.5
2024-09-13,0,17.6,30.7,70,20.4,0.6
2024-09-14,0,17.6,30.4,66,23.1,2.2
2024-09-15,0,19.1,28.6,60,20.6,2.3
2024-09-16,0,15.3,30.9,66,16.7,2.8
2024-09-17,0,17.1,32.4,73,21.1,3
2024-09-18,2.2,17.2,33.5,60,21.2,3.1
2024-09-19,4.4,16.9,29.5,64,19.5,1.6
2024-09-20,0,18.1,32.6,47,22.1,2.7
2024-09-21,0,18.8,32.9,62,21.9,2.2
2024-09-22,6.9,19,31.9,66,19,2.5
2024-09-23,3,20.5,32.4,69,20.6,1.9
2024-09-24,8.3,19.3,28.3,70,23.1,1.4
2024-09-25,0,17.9,29.4,71,23.6,2.3
2024-09-26,0,16.1,32.7,66,18.2,3.8
2024-09-27,0,17.4,33.1,62,20.4,0.8
2024-09-28,0,16.3,34.4,62,20.8,1.5
2024-09-29,0,15.7,33.1,69,22.8,1.3
2024-09-30,0,18.2,32.7,65,22.1,2.6
2024-10-01,0,16.5,30.8,63,19.9,0.9
2024-10-02,5,18.6,32.2,67,21.7,3
2024-10-03,0,19.2,34.6,68,17.7,2
2024-10-04,0,15.4,31.8,66,21.3,0.5
2024-10-05,0,17.1,31.4,63,22.1,2.5
2024-10-06,0,15.8,28.8,77,21.4,1.4
2024-10-07,6.6,17,33.3,69,20.2,3.3
2024-10-08,0,19,31.4,67,20.3,2
2024-10-09,2.1,14.3,32.4,56,21.7,3.4
2024-10-10,0,17.9,32.9,64,23.7,2
2024-10-11,0,17.4,34.3,63,18.7,1.1
2024-10-12,4.3,15.8,34.4,65,18.4,1.2
2024-10-13,0,16.6,29.7,61,19.4,2.3
2024-10-14,0,17.8,28.8,68,19.6,3
2024-10-15,9.4,14.9,34.4,64,20.2,2.4
2024-10-16,5.8,18.3,28.4,73,21.3,2
2024-10-17,0,19.8,32.2,69,19.3,2.2
2024-10-18,0,19.7,29.5,79,19,2.4
2024-10-19,5.7,17.1,31.1,68,21.4,3.2
2024-10-20,0,18.2,31.4,65,21.8,1.9
2024-10-21,0,17.3,31.8,70,20.9,2.8
2024-10-22,2.7,13.5,35.1,68,22.2,2
2024-10-23,0,18.5,31,68,22.4,2.2
2024-10-24,3.9,18,30.4,60,19.5,1.2
2024-10-25,0,19.1,33.1,62,17.1,3.9
2024-10-26,0.7,17.2,29.1,44,20.8,0.2
2024-10-27,0,15.9,33.6,67,17.1,2.5
2024-10-28,9.4,18.5,31.6,59,20,2.6
2024-10-29,0,19.1,30.3,61,22.9,2
2024-10-30,2.3,20.1,31.5,65,19.3,2
2024-10-31,0,16.7,31.3,69,17.9,1.3
2024-11-01,0,17,32.7,75,19.9,2.8
2024-11-02,0,18.3,31.1,60,19.9,4
2024-11-03,0.5,17.7,29,59,20,1.7
2024-11-04,0,18,30.1,74,17.6,1.4
2024-11-05,5.2,18.4,31.1,69,19.2,1.8
2024-11-06,0,16.1,30,64,23,1.6
2024-11-07,3.6,16.1,31.7,61,19.4,1.7
2024-11-08,0,18.2,30.2,61,17.7,1.3
2024-11-09,0,17.6,31.7,78,20.7,2.5
2024-11-10,0,18.2,29.9,65,22.4,2.5
2024-11-11,1.7,19.7,29.4,63,18.8,2.3
2024-11-12,0,17.2,33.1,63,21.6,2
2024-11-13,0,18,31.7,61,17.9,2.2
2024-11-14,0,18.5,32.3,57,19.3,1.7
2024-11-15,4.6,18.2,32.9,70,23.7,0.7
2024-11-16,0,17.3,29.5,65,18,1.5
2024-11-17,4.3,18.8,31,69,17.6,2.2
2024-11-18,0,16.1,30.4,77,18.6,2
2024-11-19,6.2,18.5,29.7,68,18.2,1.7
2024-11-20,0,17.9,30.3,68,21.4,1.6
2024-11-21,0,17.6,30.8,68,16.1,0.8
2024-11-22,0,18,26.5,67,19.6,2.6
2024-11-23,3.1,14.3,32.8,66,20.3,2.5
2024-11-24,0,18.3,27.8,50,20.8,1.2
2024-11-25,0.1,16.2,31.1,59,17.7,2.2
2024-11-26,0,18.6,27.6,66,18.6,2.1
2024-11-27,0,16.9,34.9,71,18.7,2.3
2024-11-28,0,15.4,28.6,63,19.2,2.4
2024-11-29,0,17.9,27.8,62,18.9,3
2024-11-30,6.9,14.9,28.5,67,15.5,2.5
2024-12-01,0,16.9,30.2,61,22,1.4
2024-12-02,0,14.1,30.2,72,16,3.3
2024-12-03,0,16.8,32.7,63,17.4,1.6
2024-12-04,0.7,20.4,29.6,75,18.9,2.7
2024-12-05,5.1,17.2,32.5,70,19.7,2.1
2024-12-06,0,16,29.5,66,18.4,3.1
2024-12-07,1.9,15.5,31.6,74,18.5,1.7
2024-12-08,8.8,17.2,30.2,71,20.4,1.9
2024-12-09,0,17.4,29,65,19.9,2.3
2024-12-10,6.9,15.6,31.4,71,17.6,2.5
2024-12-11,5.5,16.6,27.2,65,18,1.3
2024-12-12,0,18.2,30.9,66,15.1,0.7
2024-12-13,5.4,17,27.4,65,17.2,1.8
2024-12-14,0,15.5,29.7,74,17.5,0.8
2024-12-15,0,14,30,70,16.3,1.9
2024-12-16,0,17,28.5,74,18.2,2.5
2024-12-17,6.4,18.4,31.2,65,16.1,3.5
2024-12-18,0,15.4,28.5,62,17.3,2.8
2024-12-19,3,14.9,30.7,73,16,2
2024-12-20,0,17,31.1,63,16.3,2.2
2024-12-21,0.4,17.5,27.6,66,17,1.3
2024-12-22,0,14.1,26.7,79,18.4,1.7
2024-12-23,0,16.7,26.3,66,17.5,2.3
2024-12-24,4.4,14.4,26.6,59,16.6,1.5
2024-12-25,0,15,29.5,79,16.5,3.5
2024-12-26,0,17,25.7,68,20,1.6
2024-12-27,14.8,14.9,27.7,73,16,2.3
2024-12-28,2.2,15.2,25,69,17.9,1.3
2024-12-29,0,15.8,27.8,66,18.3,4.3
2024-12-30,0,16.6,27,68,16.4,1.5
2024-12-31,3.7,14.2,28,73,15.2,2.8
2025-01-01,3.1,16.7,26,70,18.1,1.3
2025-01-02,7.5,12.4,29.9,74,15.6,3
2025-01-03,12.7,16.2,26.4,71,16.1,1.5
2025-01-04,13.5,13.3,25.5,62,16.9,2.5
2025-01-05,7.3,17.5,27.8,75,15.4,1.4
2025-01-06,9.3,14.7,26.8,74,11.6,1.5
2025-01-07,4,16.7,28.4,74,14.6,1.2
2025-01-08,0,16.6,25.9,62,13.5,2
2025-01-09,0,14.5,24.7,84,15.8,3
2025-01-10,8.4,13.2,26.6,80,17.4,2.8
2025-01-11,0,14.1,25,77,16.2,1.3
2025-01-12,7,15.5,28.4,77,15.4,1
2025-01-13,10.7,18.5,28.5,62,13.4,1.7
2025-01-14,5.7,14.2,23.3,62,14.2,2.3
2025-01-15,0,14.4,24.6,74,16.5,2
2025-01-16,16.4,14.1,27.8,84,15.1,3
2025-01-17,1.4,15.1,26.4,74,15.7,2.4
2025-01-18,11.8,13.5,23.9,82,11.7,1.9
2025-01-19,0,14.1,23.3,81,12.9,2.4
2025-01-20,6.9,14.9,27.2,72,13.4,0.8
2025-01-21,1,15.6,28.3,68,12.5,2.3
2025-01-22,0,14.3,27.6,74,13.6,2.6
2025-01-23,0,14.6,23.5,75,16,2.1
2025-01-24,7.6,12.6,21.7,69,15.1,1.4
2025-01-25,4.9,17.3,26.1,83,12.9,1
2025-01-26,0,14.6,26.4,72,13.4,3
2025-01-27,0,13.4,25.3,66,13.1,1.6
2025-01-28,7.9,12.3,22.3,75,13.7,3.2
2025-01-29,1.4,13.6,23.4,85,15.2,1.5
2025-01-30,2.1,15.3,22.4,78,12.6,2.7
2025-01-31,11.5,13.5,24,80,12.8,1.8
2025-02-01,0,9.2,27,73,13.7,0.7
2025-02-02,8.8,14.6,26.3,81,14.3,2.2
2025-02-03,16.1,12.6,22.9,83,13.5,2.7
2025-02-04,13.4,15.3,24.5,84,10.5,2.9
2025-02-05,0,14.7,22.1,64,13.8,1.6
2025-02-06,5.1,12.6,28.8,70,15.2,1.1
2025-02-07,11,12.8,22.7,67,12.6,1.5
2025-02-08,11.4,11,25,75,16.8,2.6
2025-02-09,17.3,13.6,19.6,93,13.7,2.9
2025-02-10,4.4,12.4,22.4,80,14,2.3
2025-02-11,6.8,13.8,24.4,76,13.5,2.6
2025-02-12,1.5,10.5,23,83,13.4,2.4
2025-02-13,10.2,11.3,22.3,79,12.8,1.4
2025-02-14,6.8,12.3,28.9,91,10.4,2.7
2025-02-15,0,12.4,23.5,86,12.9,2.3
2025-02-16,0.6,12.5,24.9,81,12.7,0.9
2025-02-17,4.7,12.9,21.3,80,9.5,1.6
2025-02-18,13.7,13.2,22.7,86,13,2.6
2025-02-19,14.8,11.8,23.9,79,12.5,1
2025-02-20,10.7,12.9,23.1,71,10,1.5
2025-02-21,4.3,16.3,25.1,88,10.1,1.7
2025-02-22,7.4,15.3,21.2,87,12.9,2.5
2025-02-23,6.2,12.3,24,82,10.7,3.3
2025-02-24,6.5,12.6,21.3,81,13.7,2.9
2025-02-25,0,11.1,27,84,10.6,1.5
2025-02-26,16.3,13.7,21.8,81,13.5,1.8
2025-02-27,7,13.4,19.7,78,12.7,2.9
2025-02-28,0,13.7,27.4,97,13.7,1.4
2025-03-01,7.5,13.6,22.7,88,11,3.4
2025-03-02,6.7,11.1,22.3,76,10.6,2.2
2025-03-03,13.5,11.6,23.2,76,9.2,1.2
2025-03-04,0,12.9,23.8,88,10.3,1
2025-03-05,3.4,14.6,18.8,68,11.6,1.7
2025-03-06,7.5,9.5,21.4,81,12.4,2.2
2025-03-07,7,13.6,20.6,78,11.6,1.2
2025-03-08,13,15.2,20.7,71,10.7,1.2
2025-03-09,16.2,12.1,18.6,71,12.4,2
2025-03-10,6.8,13.1,21.1,88,10.4,3.3
2025-03-11,8,11.8,24.2,91,11.9,3
2025-03-12,2.8,10.9,21.5,96,12.2,2.4
2025-03-13,9.1,8.4,22.6,82,11.9,0.2
2025-03-14,7.9,11,22.5,89,11.7,2.5
2025-03-15,0,12.1,21.9,93,10.7,1.7
2025-03-16,7.7,12.8,21.1,73,7.7,2
2025-03-17,10.5,15,19.2,79,14.4,2.2
2025-03-18,19,13.3,19.7,89,8.6,0.1
2025-03-19,7.7,13.5,24.1,87,10.9,2.3
2025-03-20,13.7,13.2,23.5,69,12.3,1.5
2025-03-21,13.7,9.8,23.5,93,13.8,0.4
2025-03-22,9,9.7,23.6,82,11.8,1.7
2025-03-23,15.7,11.3,27.4,93,10.8,0.9
2025-03-24,11.6,14.5,22.5,81,10.3,2
2025-03-25,5.1,12.3,22.4,83,9.7,2.2
2025-03-26,16.4,14.3,20.4,78,10.6,1.7
2025-03-27,0,12.3,22.9,91,12.8,3.9
2025-03-28,6.5,9.5,21.6,84,12,3.6
2025-03-29,22.5,12.9,23,94,9.7,2.1
2025-03-30,14.7,9.5,21,81,10.9,2.5
2025-03-31,13.3,12.1,21.4,74,10.1,3.8
2025-04-01,12.9,13.5,22,89,9.8,2.7
2025-04-02,9.8,10,25.9,75,9.7,3.1
2025-04-03,10,10.8,22.3,84,7.4,2.1
2025-04-04,11.4,13.1,23.6,82,9.7,1.7
2025-04-05,15.4,11.7,23.7,75,13.9,1.7
2025-04-06,11.6,12.8,22.3,76,11.2,2.7
2025-04-07,12.2,12.4,18,97,13.3,2.5
2025-04-08,11.3,10,22.1,89,10.5,1.1
2025-04-09,20.6,13.7,22.6,87,9.5,1.8
2025-04-10,0.4,12.3,20.8,76,11.7,2.5
2025-04-11,23.5,14.6,23.6,83,9.8,1.6
2025-04-12,17.6,13.2,20.6,81,13.4,0.1
2025-04-13,15.4,12.2,23.6,84,13.1,0.7
2025-04-14,2.1,13.5,25.1,88,8.3,2.7
2025-04-15,7.2,12.9,21.6,80,11.4,1.5
2025-04-16,9.8,12.7,25.4,72,14.2,1.8
2025-04-17,8.6,12,22,93,9.7,4.4
2025-04-18,10.5,12.7,24.2,78,10.3,2.3
2025-04-19,16.4,10.6,27.9,90,8.5,2
2025-04-20,11.4,12.8,21.5,91,13.5,2.7
2025-04-21,12.2,11.9,21.8,85,11.8,3.1
2025-04-22,0,12.3,23.4,74,12.5,2.1
2025-04-23,8.7,11.8,23.4,86,11.4,3.2
2025-04-24,3.4,12.1,20.7,83,12.1,2.1
2025-04-25,11.6,9.9,24.5,89,9.6,3.1
2025-04-26,0.3,11.1,23.8,86,11.6,2
2025-04-27,2.4,11.6,23.1,82,13.4,2.7
2025-04-28,9.5,13.7,24.1,68,14.9,2.1
2025-04-29,11,12.6,21.3,95,14,2.8
2025-04-30,8.8,10.6,23.9,90,12.5,1.8
2025-05-01,2.6,13.1,21.8,86,11.9,2.1
2025-05-02,23.6,11.8,19.7,84,11.5,3.1
2025-05-03,14.6,12,22.1,83,10.7,1.8
2025-05-04,13.9,11.3,24.3,81,10.7,2.4
2025-05-05,16.9,12.7,22.4,83,10.2,0.4
2025-05-06,6.8,10.3,18.6,90,11.8,3.5
2025-05-07,7.7,13.5,20.6,92,11.5,0.8
2025-05-08,12.4,12,21.1,90,12.2,2.7
2025-05-09,17.1,11.2,24,87,12.6,1.6
2025-05-10,8.8,12.7,23,75,11.3,2.4
2025-05-11,17.8,13,20.2,84,9.3,1.5
2025-05-12,6.1,12.2,21.6,78,11.1,1.4
2025-05-13,23.8,11.8,25.5,81,11.8,1.8
2025-05-14,12,12.9,21.1,74,14.7,2.5
2025-05-15,2.2,13.7,24.4,89,14.8,1.9
2025-05-16,0,16,21.9,72,12.4,3.3
2025-05-17,7.3,14,23.8,91,13.6,1
2025-05-18,14.4,12.4,20.3,90,11.4,1.3
2025-05-19,5.7,12.8,19.4,82,15.7,2.2
2025-05-20,12.8,13.6,24.3,80,10.8,2.6
2025-05-21,11.2,15.6,25.2,90,10.8,2
2025-05-22,8.2,14.8,23.6,90,13.2,3.1
2025-05-23,15.1,12.5,20.8,71,13.9,0.1
2025-05-24,16.7,10.2,24.6,89,12.5,3.9
2025-05-25,3.9,12.5,24.3,75,13.3,1.7
2025-05-26,11.7,12.8,21,78,14.4,1.5
2025-05-27,7.2,13.9,25.2,78,9.6,2.3
2025-05-28,15.5,12.9,23.1,85,11.7,1.7
2025-05-29,7.2,13.5,19.3,87,11.6,2.2
2025-05-30,15.8,14.3,23.8,76,13.8,1.8
2025-05-31,10.6,14.7,22.1,87,10.5,1.2
2025-06-01,10.8,14.5,24.6,81,13,3.2
2025-06-02,14.2,15.5,22.3,81,10.7,2.2
2025-06-03,13.3,13.8,24.8,80,11.6,1.8
2025-06-04,17.2,13.3,23,84,14.2,0.3
2025-06-05,3.7,15.3,23,77,12.8,1.2
2025-06-06,6.8,13.4,28,77,14.1,2.7
2025-06-07,8.2,13,26.9,81,16.5,1.5
2025-06-08,9.7,14.6,24.9,87,13.9,1.8
2025-06-09,10.3,16.1,25.3,75,11.7,2.4
2025-06-10,7.6,14.5,26.3,81,13.8,2.3
2025-06-11,0,15.9,23.7,84,13.6,2.3
2025-06-12,12.1,12.6,27,73,11.6,2.7
2025-06-13,3.4,14.3,21.6,86,12.9,0.8
2025-06-14,6.2,14,30,87,12.9,1.9
2025-06-15,1.2,12.2,23.3,82,14.5,2.1
2025-06-16,7.3,14.8,22.1,86,13.3,3.7
2025-06-17,0,15.9,25.4,74,15.1,2
2025-06-18,12.1,16.9,25.6,79,13.6,2.8
2025-06-19,8.9,13.9,27.4,88,13.7,2.7
2025-06-20,2.5,15.2,24.3,86,14.2,1.5
2025-06-21,2.5,14.6,29.3,81,15.3,2.5
2025-06-22,11.8,13.5,26.3,73,13.5,1.7
2025-06-23,13.9,14.3,25.7,83,17,2.8
2025-06-24,3.2,10.3,26,66,15.4,2.3
2025-06-25,22.2,12.2,26,78,16.6,3.4
2025-06-26,5,15.9,26.2,73,15,0.8
2025-06-27,12.5,14.5,25.3,67,14.3,0.9
2025-06-28,5.7,14.8,23.3,85,14.4,0.7
2025-06-29,15.5,13.6,27.1,83,14.9,1.7
2025-06-30,0,12.3,24.4,77,14.2,2.4
2025-07-01,0,10.1,27.6,90,13.5,2.2
2025-07-02,2.1,15.2,27.1,70,17.6,1.2
2025-07-03,6.9,16.5,26.4,68,15.3,1.9
2025-07-04,0,15.8,25.8,84,17.6,1.8
2025-07-05,11.5,16.1,24.6,68,16.7,2.3
2025-07-06,6.8,15.8,30.5,80,19.7,2.1
2025-07-07,5.6,16.4,22.1,80,16.1,2.7
2025-07-08,19.3,13.3,30.2,83,15.2,2.3
2025-07-09,1.3,15.9,28.5,77,15.4,2.6
2025-07-10,0,14,27.9,78,17.3,1.4
2025-07-11,8,14.6,28,81,17.3,2.4
2025-07-12,2.3,16.9,27.4,74,21.3,1.9
2025-07-13,12.5,16.3,27.6,73,17.5,2
2025-07-14,7,16.7,28.4,68,17.8,3.2
2025-07-15,5.8,14,25.5,72,17.5,2.2
2025-07-16,4.1,14.6,26.7,74,18.7,2.6
2025-07-17,9.8,15,28.6,76,18.7,2.5
2025-07-18,17.1,16,27.4,82,18.6,3
2025-07-19,18.4,16.8,28.5,85,19.1,0.9
2025-07-20,0,16.4,29.3,86,16.3,2
2025-07-21,0,15.1,27.7,70,15.9,1
2025-07-22,5.5,15.7,27.6,76,12.9,1.8
2025-07-23,0,14.8,24.8,76,17.4,2
2025-07-24,1.4,16.6,29,82,19.6,2.6
2025-07-25,0,15.5,29.6,86,18.1,1.2
2025-07-26,1.7,16.5,30.1,73,17.4,2.7
2025-07-27,16.5,13.9,27.3,66,17.9,2.3
2025-07-28,0.8,16.1,27.2,75,18.1,1.5
2025-07-29,15.8,18.1,25.6,73,16.6,1.1
2025-07-30,0,14.1,28.3,70,19.8,2.1
2025-07-31,7.7,13.3,24.4,79,20.5,1.1
2025-08-01,3.3,14.9,31.7,70,21.5,2.2
2025-08-02,6.6,16.7,30.9,83,17.2,2.4
2025-08-03,5.9,18.9,29.8,76,21.2,0.1
2025-08-04,0,17.7,28.7,74,16.1,1.8
2025-08-05,8.1,16.9,28.7,75,17.9,1.2
2025-08-06,3.1,16.8,32,64,19.5,2.3
2025-08-07,0,18.8,27.8,69,18,1.6
2025-08-08,0,17.9,29.3,74,20.9,1.6
2025-08-09,3,16.9,33.4,67,19.8,2.6
2025-08-10,0,17.5,29,69,18.4,2
2025-08-11,12.1,16.8,31.7,75,21,3.4
2025-08-12,0.5,17.8,30.9,59,18.6,3.2
2025-08-13,0.8,18,27.8,70,18.4,1.5
2025-08-14,2.1,14.8,30.2,82,21.9,2.4
2025-08-15,6.7,15.5,29,68,18.1,1.6
2025-08-16,0,17.8,29.1,74,16.7,0.5
2025-08-17,0,16.3,31,69,19.4,2.1
2025-08-18,10.1,19.1,32.2,71,21.3,1.7
2025-08-19,14,17.2,30.6,62,22.2,3.2
2025-08-20,2.8,15.6,31.3,65,22,2.3
2025-08-21,0,17.7,29.7,71,16.9,3.1
2025-08-22,0,17.1,30.1,59,20.8,2.6
2025-08-23,0,15.3,31.1,66,19.2,3
2025-08-24,3.6,18,30.2,68,19.7,2.2
2025-08-25,0,16.3,30.8,70,19.9,0.6
2025-08-26,10.3,19.9,30.5,71,21.9,0.9
2025-08-27,0,14,33.5,73,19.8,2.5
2025-08-28,1.4,19.8,32.5,61,15.8,2.2
2025-08-29,0,17.9,33.5,57,21.6,3.1
2025-08-30,10.7,16.9,27.8,61,21.4,2.6
2025-08-31,0,20,28.9,72,21.1,2.2
2025-09-01,2.7,15.5,30.4,67,18,1
2025-09-02,0.5,17,32.3,69,17.3,2.6
2025-09-03,0,16.9,32.7,74,20.8,2.2
2025-09-04,0,18.4,28,67,21.7,0.8
2025-09-05,7.7,16.5,34.1,69,20.8,2.1
2025-09-06,0,16.9,32.2,68,19.3,2.3
2025-09-07,0,16.6,31.7,61,22.2,1.7
2025-09-08,3.9,20.5,31.5,69,20.7,1.1
2025-09-09,3.3,16,30.5,60,21.7,2.4
2025-09-10,1.4,17.7,33.6,70,22,2.7
2025-09-11,0,15.9,31.8,66,19.2,2.9
2025-09-12,0,18.1,29.9,56,20.5,1.1
2025-09-13,0,16.3,31.7,68,20.9,2.8
2025-09-14,0.9,18.5,29,72,16.8,1.3
2025-09-15,0,14.5,31,73,19,3.8
2025-09-16,8.3,16.6,32.4,64,21.7,1.7
