"lancamento_id","data","tipo","categoria","subcategoria","produto_id","quantidade","unidade","valor_unitario","valor_total","canal_venda","atividade","talhao_id","natureza_alocacao","evento_id","observacao"
"L2021_001105",2021-07-20,"receita","venda_produto","feira_local","HORTA_CESTA",14,"cesta",37.88,530.32,"feira_e_csa","horta",NA,"direto",NA,""
"L2021_002232",2021-07-20,"despesa","manejo","colheita_e_beneficiamento",NA,NA,NA,4197.77,4197.77,NA,"cafeicultura",NA,"compartilhado",NA,""
"L2021_001108",2021-07-26,"receita","venda_produto","feira_local","HORTA_AVULSO",26.6,"kg",10.4,276.64,"feira_e_csa","horta",NA,"direto",NA,""
"L2021_001110",2021-07-26,"receita","venda_produto","cafe_verde","CAF_SACA",12,"saca_60kg",906.44,10877.28,"cooperativa","cafeicultura","T33","direto",NA,"venda de safra"
"L2021_002233",2021-07-26,"despesa","infraestrutura","energia_e_manutencao",NA,NA,NA,1270.84,1270.84,NA,"geral",NA,"compartilhado",NA,""
"L2021_001106",2021-07-28,"receita","venda_produto","feira_local","HORTA_AVULSO",22,"kg",10.85,238.7,"feira_e_csa","horta",NA,"direto",NA,""
"L2021_001109",2021-07-29,"receita","venda_produto","feira_local","HORTA_AVULSO",20.9,"kg",9.75,203.77,"feira_e_csa","horta",NA,"direto",NA,""
"L2021_001107",2021-07-30,"receita","venda_produto","feira_local","HORTA_AVULSO",19.6,"kg",9.41,184.44,"feira_e_csa","horta",NA,"direto",NA,""
"L2021_001113",2021-08-02,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",7,"caixa",47.32,331.24,"feira_e_csa","agrofloresta","T29","direto",NA,""
"L2021_001114",2021-08-02,"receita","venda_produto","cafe_verde","CAF_SACA",11,"saca_60kg",839.35,9232.85,"cooperativa","cafeicultura","T23","direto",NA,"venda de safra"
"L2021_001115",2021-08-02,"receita","venda_produto","mel","MEL_POTE",55,"pote_300g",26.36,1449.8,"feira_local","meliponicultura",NA,"direto",NA,""
"L2021_001111",2021-08-06,"receita","venda_produto","feira_local","HORTA_CESTA",13,"cesta",36.76,477.88,"feira_e_csa","horta",NA,"direto",NA,""
"L2021_001112",2021-08-06,"receita","venda_produto","feira_local","HORTA_CESTA",11,"cesta",42.64,469.04,"feira_e_csa","horta",NA,"direto",NA,""
"L2021_002234",2021-08-08,"despesa","manejo","mao_de_obra",NA,NA,NA,6091.96,6091.96,NA,"cafeicultura",NA,"compartilhado",NA,""
"L2021_001116",2021-08-09,"receita","venda_produto","feira_local","HORTA_CESTA",5,"cesta",47.12,235.6,"feira_e_csa","horta",NA,"direto",NA,""
"L2021_001117",2021-08-09,"receita","venda_produto","feira_local","HORTA_AVULSO",23.8,"kg",10.46,248.95,"feira_e_csa","horta",NA,"direto",NA,""
"L2021_002235",2021-08-11,"despesa","operacao","transporte_e_embalagem",NA,NA,NA,1053.07,1053.07,NA,"beneficiamento",NA,"compartilhado",NA,""
"L2021_001119",2021-08-16,"receita","venda_produto","feira_local","HORTA_CESTA",8,"cesta",54.8,438.4,"feira_e_csa","horta",NA,"direto",NA,""
"L2021_001121",2021-08-16,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",10,"caixa",42.2,422,"feira_e_csa","agrofloresta","T25","direto",NA,""
"L2021_001118",2021-08-17,"receita","venda_produto","feira_local","HORTA_AVULSO",16.7,"kg",10.59,176.85,"feira_e_csa","horta",NA,"direto",NA,""
"L2021_001120",2021-08-20,"receita","venda_produto","feira_local","HORTA_CESTA",15,"cesta",37.98,569.7,"feira_e_csa","horta",NA,"direto",NA,""
"L2021_001125",2021-08-23,"receita","venda_produto","cafe_verde","CAF_SACA",12,"saca_60kg",888.84,10666.08,"cooperativa","cafeicultura","T35","direto",NA,"venda de safra"
"L2021_001123",2021-08-25,"receita","venda_produto","feira_local","HORTA_AVULSO",11.6,"kg",9.57,111.01,"feira_e_csa","horta",NA,"direto",NA,""
"L2021_001124",2021-08-25,"receita","venda_produto","feira_local","HORTA_CESTA",13,"cesta",44.44,577.72,"feira_e_csa","horta",NA,"direto",NA,""
"L2021_002236",2021-08-26,"despesa","infraestrutura","energia_e_manutencao",NA,NA,NA,910.08,910.08,NA,"geral",NA,"compartilhado",NA,""
"L2021_001122",2021-08-27,"receita","venda_produto","feira_local","HORTA_CESTA",10,"cesta",43.45,434.5,"feira_e_csa","horta",NA,"direto",NA,""
"L2021_001129",2021-08-30,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",4,"caixa",54.82,219.28,"feira_e_csa","agrofloresta","T02","direto",NA,""
"L2021_001130",2021-08-30,"receita","venda_produto","cafe_torrado","CAF_TORRADO",100,"pacote_250g",21.14,2114,"venda_direta","beneficiamento",NA,"direto",NA,""
"L2021_001127",2021-08-31,"receita","venda_produto","feira_local","HORTA_CESTA",13,"cesta",38.64,502.32,"feira_e_csa","horta",NA,"direto",NA,""
"L2021_001128",2021-08-31,"receita","venda_produto","feira_local","HORTA_AVULSO",19.1,"kg",11.34,216.59,"feira_e_csa","horta",NA,"direto",NA,""
"L2021_001126",2021-09-02,"receita","venda_produto","feira_local","HORTA_CESTA",11,"cesta",48.68,535.48,"feira_e_csa","horta",NA,"direto",NA,""
"L2021_001131",2021-09-06,"receita","venda_produto","feira_local","HORTA_CESTA",6,"cesta",42.01,252.06,"feira_e_csa","horta",NA,"direto",NA,""
"L2021_001133",2021-09-06,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",10,"caixa",53.06,530.6,"feira_e_csa","agrofloresta","T13","direto",NA,""
"L2021_001132",2021-09-08,"receita","venda_produto","feira_local","HORTA_CESTA",13,"cesta",36.52,474.76,"feira_e_csa","horta",NA,"direto",NA,""
"L2021_002237",2021-09-08,"despesa","manejo","mao_de_obra",NA,NA,NA,5586.09,5586.09,NA,"cafeicultura",NA,"compartilhado",NA,""
"L2021_002238",2021-09-11,"despesa","operacao","transporte_e_embalagem",NA,NA,NA,1527.52,1527.52,NA,"beneficiamento",NA,"compartilhado",NA,""
"L2021_001135",2021-09-13,"receita","venda_produto","feira_local","HORTA_CESTA",12,"cesta",43.76,525.12,"feira_e_csa","horta",NA,"direto",NA,""
"L2021_001138",2021-09-13,"receita","venda_produto","cafe_verde","CAF_SACA",23,"saca_60kg",872.08,20057.84,"cooperativa","cafeicultura","T15","direto",NA,"venda de safra"
"L2021_001136",2021-09-14,"receita","venda_produto","feira_local","HORTA_AVULSO",20.2,"kg",11.03,222.81,"feira_e_csa","horta",NA,"direto",NA,""
"L2021_001134",2021-09-16,"receita","venda_produto","feira_local","HORTA_AVULSO",14.6,"kg",10.94,159.72,"feira_e_csa","horta",NA,"direto",NA,""
"L2021_001137",2021-09-16,"receita","venda_produto","feira_local","HORTA_CESTA",6,"cesta",38.8,232.8,"feira_e_csa","horta",NA,"direto",NA,""
"L2021_002239",2021-09-16,"despesa","insumo","composto_e_cobertura",NA,NA,NA,8339.3,8339.3,NA,"cafeicultura",NA,"compartilhado",NA,""
"L2021_001139",2021-09-20,"receita","venda_produto","feira_local","HORTA_CESTA",9,"cesta",40.46,364.14,"feira_e_csa","horta",NA,"direto",NA,""
"L2021_001140",2021-09-22,"receita","venda_produto","feira_local","HORTA_AVULSO",9.6,"kg",12.94,124.22,"feira_e_csa","horta",NA,"direto",NA,""
"L2021_002240",2021-09-26,"despesa","infraestrutura","energia_e_manutencao",NA,NA,NA,914.94,914.94,NA,"geral",NA,"compartilhado",NA,""
"L2021_001141",2021-09-27,"receita","venda_produto","feira_local","HORTA_AVULSO",7.5,"kg",9.21,69.08,"feira_e_csa","horta",NA,"direto",NA,""
"L2021_001145",2021-09-27,"receita","venda_produto","cafe_torrado","CAF_TORRADO",75,"pacote_250g",18.89,1416.75,"venda_direta","beneficiamento",NA,"direto",NA,""
"L2021_001142",2021-09-28,"receita","venda_produto","feira_local","HORTA_AVULSO",14.3,"kg",9.63,137.71,"feira_e_csa","horta",NA,"direto",NA,""
"L2021_001144",2021-09-28,"receita","venda_produto","feira_local","HORTA_CESTA",7,"cesta",42.43,297.01,"feira_e_csa","horta",NA,"direto",NA,""
"L2021_001143",2021-09-29,"receita","venda_produto","feira_local","HORTA_CESTA",12,"cesta",36.99,443.88,"feira_e_csa","horta",NA,"direto",NA,""
"L2021_001146",2021-10-04,"receita","venda_produto","feira_local","HORTA_AVULSO",14.5,"kg",11.39,165.16,"feira_e_csa","horta",NA,"direto",NA,""
"L2021_001147",2021-10-08,"receita","venda_produto","feira_local","HORTA_AVULSO",20.7,"kg",8.22,170.15,"feira_e_csa","horta",NA,"direto",NA,""
"L2021_002241",2021-10-08,"despesa","manejo","mao_de_obra",NA,NA,NA,5773.56,5773.56,NA,"cafeicultura",NA,"compartilhado",NA,""
"L2021_001148",2021-10-11,"receita","venda_produto","feira_local","HORTA_CESTA",14,"cesta",42.77,598.78,"feira_e_csa","horta",NA,"direto",NA,""
"L2021_002242",2021-10-11,"despesa","operacao","transporte_e_embalagem",NA,NA,NA,1149.04,1149.04,NA,"beneficiamento",NA,"compartilhado",NA,""
"L2021_001149",2021-10-14,"receita","venda_produto","feira_local","HORTA_CESTA",5,"cesta",46.22,231.1,"feira_e_csa","horta",NA,"direto",NA,""
"L2021_002243",2021-10-16,"despesa","insumo","composto_e_cobertura",NA,NA,NA,6858.05,6858.05,NA,"cafeicultura",NA,"compartilhado",NA,""
"L2021_001151",2021-10-18,"receita","venda_produto","feira_local","HORTA_AVULSO",14.6,"kg",10.37,151.4,"feira_e_csa","horta",NA,"direto",NA,""
"L2021_001153",2021-10-18,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",10,"caixa",39.13,391.3,"feira_e_csa","agrofloresta","T29","direto",NA,""
"L2021_001152",2021-10-19,"receita","venda_produto","feira_local","HORTA_AVULSO",24.4,"kg",10.77,262.79,"feira_e_csa","horta",NA,"direto",NA,""
"L2021_001150",2021-10-22,"receita","venda_produto","feira_local","HORTA_AVULSO",8.5,"kg",9.06,77.01,"feira_e_csa","horta",NA,"direto",NA,""
"L2021_001154",2021-10-25,"receita","venda_produto","feira_local","HORTA_CESTA",14,"cesta",44.76,626.64,"feira_e_csa","horta",NA,"direto",NA,""
"L2021_001156",2021-10-25,"receita","venda_produto","feira_local","HORTA_CESTA",12,"cesta",41.66,499.92,"feira_e_csa","horta",NA,"direto",NA,""
"L2021_001157",2021-10-25,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",9,"caixa",45.5,409.5,"feira_e_csa","agrofloresta","T14","direto",NA,""
"L2021_002244",2021-10-26,"despesa","infraestrutura","energia_e_manutencao",NA,NA,NA,850.63,850.63,NA,"geral",NA,"compartilhado",NA,""
"L2021_001155",2021-10-28,"receita","venda_produto","feira_local","HORTA_AVULSO",27.9,"kg",12.25,341.78,"feira_e_csa","horta",NA,"direto",NA,""
"L2021_001162",2021-11-01,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",7,"caixa",48.84,341.88,"feira_e_csa","agrofloresta","T35","direto",NA,""
"L2021_001163",2021-11-01,"receita","venda_produto","cafe_verde","CAF_SACA",18,"saca_60kg",755.35,13596.3,"cooperativa","cafeicultura","T19","direto",NA,"venda de safra"
"L2021_001161",2021-11-04,"receita","venda_produto","feira_local","HORTA_CESTA",11,"cesta",45.6,501.6,"feira_e_csa","horta",NA,"direto",NA,""
"L2021_001158",2021-11-05,"receita","venda_produto","feira_local","HORTA_CESTA",14,"cesta",40.14,561.96,"feira_e_csa","horta",NA,"direto",NA,""
"L2021_001159",2021-11-05,"receita","venda_produto","feira_local","HORTA_CESTA",8,"cesta",43.58,348.64,"feira_e_csa","horta",NA,"direto",NA,""
"L2021_001160",2021-11-05,"receita","venda_produto","feira_local","HORTA_AVULSO",13.5,"kg",10.48,141.48,"feira_e_csa","horta",NA,"direto",NA,""
"L2021_001166",2021-11-08,"receita","venda_produto","cafe_verde","CAF_SACA",14,"saca_60kg",852.41,11933.74,"cooperativa","cafeicultura","T28","direto",NA,"venda de safra"
"L2021_002245",2021-11-08,"despesa","manejo","mao_de_obra",NA,NA,NA,5437.31,5437.31,NA,"cafeicultura",NA,"compartilhado",NA,""
"L2021_001164",2021-11-09,"receita","venda_produto","feira_local","HORTA_CESTA",12,"cesta",44,528,"feira_e_csa","horta",NA,"direto",NA,""
"L2021_001165",2021-11-11,"receita","venda_produto","feira_local","HORTA_CESTA",15,"cesta",44.24,663.6,"feira_e_csa","horta",NA,"direto",NA,""
"L2021_002246",2021-11-11,"despesa","operacao","transporte_e_embalagem",NA,NA,NA,885.15,885.15,NA,"beneficiamento",NA,"compartilhado",NA,""
"L2021_001167",2021-11-15,"receita","venda_produto","feira_local","HORTA_CESTA",7,"cesta",43.46,304.22,"feira_e_csa","horta",NA,"direto",NA,""
"L2021_001169",2021-11-15,"receita","venda_produto","feira_local","HORTA_CESTA",9,"cesta",38.09,342.81,"feira_e_csa","horta",NA,"direto",NA,""
"L2021_001171",2021-11-15,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",4,"caixa",50.69,202.76,"feira_e_csa","agrofloresta","T09","direto",NA,""
"L2021_001172",2021-11-15,"receita","venda_produto","cafe_verde","CAF_SACA",14,"saca_60kg",950.74,13310.36,"cooperativa","cafeicultura","T21","direto",NA,"venda de safra"
"L2021_001168",2021-11-18,"receita","venda_produto","feira_local","HORTA_CESTA",8,"cesta",43.02,344.16,"feira_e_csa","horta",NA,"direto",NA,""
"L2021_001170",2021-11-19,"receita","venda_produto","feira_local","HORTA_CESTA",11,"cesta",42.02,462.22,"feira_e_csa","horta",NA,"direto",NA,""
"L2021_001175",2021-11-22,"receita","venda_produto","feira_local","HORTA_CESTA",15,"cesta",38.48,577.2,"feira_e_csa","horta",NA,"direto",NA,""
"L2021_001176",2021-11-22,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",7,"caixa",43.89,307.23,"feira_e_csa","agrofloresta","T19","direto",NA,""
"L2021_001173",2021-11-24,"receita","venda_produto","feira_local","HORTA_CESTA",10,"cesta",42.75,427.5,"feira_e_csa","horta",NA,"direto",NA,""
"L2021_001174",2021-11-24,"receita","venda_produto","feira_local","HORTA_AVULSO",19.5,"kg",11.85,231.07,"feira_e_csa","horta",NA,"direto",NA,""
"L2021_002247",2021-11-26,"despesa","infraestrutura","energia_e_manutencao",NA,NA,NA,974.58,974.58,NA,"geral",NA,"compartilhado",NA,""
"L2021_001180",2021-11-29,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",10,"caixa",45.63,456.3,"feira_e_csa","agrofloresta","T25","direto",NA,""
"L2021_001177",2021-12-01,"receita","venda_produto","feira_local","HORTA_AVULSO",26,"kg",10.82,281.32,"feira_e_csa","horta",NA,"direto",NA,""
"L2021_001178",2021-12-02,"receita","venda_produto","feira_local","HORTA_AVULSO",21.8,"kg",9.37,204.27,"feira_e_csa","horta",NA,"direto",NA,""
"L2021_001179",2021-12-02,"receita","venda_produto","feira_local","HORTA_CESTA",14,"cesta",47.77,668.78,"feira_e_csa","horta",NA,"direto",NA,""
"L2021_001185",2021-12-06,"receita","venda_produto","mel","MEL_POTE",53,"pote_300g",26.1,1383.3,"feira_local","meliponicultura",NA,"direto",NA,""
"L2021_001184",2021-12-08,"receita","venda_produto","feira_local","HORTA_AVULSO",7,"kg",9.07,63.49,"feira_e_csa","horta",NA,"direto",NA,""
"L2021_002248",2021-12-08,"despesa","manejo","mao_de_obra",NA,NA,NA,6046.25,6046.25,NA,"cafeicultura",NA,"compartilhado",NA,""
"L2021_001181",2021-12-09,"receita","venda_produto","feira_local","HORTA_CESTA",6,"cesta",40.31,241.86,"feira_e_csa","horta",NA,"direto",NA,""
"L2021_001182",2021-12-09,"receita","venda_produto","feira_local","HORTA_AVULSO",14.4,"kg",10.66,153.5,"feira_e_csa","horta",NA,"direto",NA,""
"L2021_001183",2021-12-09,"receita","venda_produto","feira_local","HORTA_CESTA",8,"cesta",53.27,426.16,"feira_e_csa","horta",NA,"direto",NA,""
"L2021_002249",2021-12-11,"despesa","operacao","transporte_e_embalagem",NA,NA,NA,1210.54,1210.54,NA,"beneficiamento",NA,"compartilhado",NA,""
"L2021_001188",2021-12-13,"receita","venda_produto","feira_local","HORTA_CESTA",11,"cesta",40.32,443.52,"feira_e_csa","horta",NA,"direto",NA,""
"L2021_001190",2021-12-13,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",7,"caixa",50.98,356.86,"feira_e_csa","agrofloresta","T03","direto",NA,""
"L2021_001186",2021-12-14,"receita","venda_produto","feira_local","HORTA_AVULSO",9.6,"kg",10.21,98.02,"feira_e_csa","horta",NA,"direto",NA,""
"L2021_001187",2021-12-14,"receita","venda_produto","feira_local","HORTA_CESTA",9,"cesta",34.52,310.68,"feira_e_csa","horta",NA,"direto",NA,""
"L2021_001189",2021-12-16,"receita","venda_produto","feira_local","HORTA_AVULSO",24.8,"kg",11.26,279.25,"feira_e_csa","horta",NA,"direto",NA,""
"L2021_001192",2021-12-20,"receita","venda_produto","feira_local","HORTA_CESTA",15,"cesta",43.3,649.5,"feira_e_csa","horta",NA,"direto",NA,""
"L2021_001193",2021-12-20,"receita","venda_produto","mudas","MUDA",24,"unidade",11.19,268.56,"viveiro","viveiro",NA,"direto",NA,""
"L2021_001191",2021-12-23,"receita","venda_produto","feira_local","HORTA_CESTA",5,"cesta",32.5,162.5,"feira_e_csa","horta",NA,"direto",NA,""
"L2021_002250",2021-12-26,"despesa","infraestrutura","energia_e_manutencao",NA,NA,NA,1095.56,1095.56,NA,"geral",NA,"compartilhado",NA,""
"L2021_001196",2021-12-27,"receita","venda_produto","feira_local","HORTA_AVULSO",24.3,"kg",9.87,239.84,"feira_e_csa","horta",NA,"direto",NA,""
"L2021_001197",2021-12-27,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",6,"caixa",63.43,380.58,"feira_e_csa","agrofloresta","T30","direto",NA,""
"L2021_001194",2021-12-28,"receita","venda_produto","feira_local","HORTA_AVULSO",27.4,"kg",9.89,270.99,"feira_e_csa","horta",NA,"direto",NA,""
"L2021_001195",2021-12-29,"receita","venda_produto","feira_local","HORTA_CESTA",5,"cesta",44.37,221.85,"feira_e_csa","horta",NA,"direto",NA,""
"L2022_001202",2022-01-03,"receita","venda_produto","mel","MEL_POTE",52,"pote_300g",25.05,1302.6,"feira_local","meliponicultura",NA,"direto",NA,""
"L2022_001198",2022-01-04,"receita","venda_produto","feira_local","HORTA_AVULSO",20.8,"kg",10.69,222.35,"feira_e_csa","horta",NA,"direto",NA,""
"L2022_001200",2022-01-04,"receita","venda_produto","feira_local","HORTA_CESTA",8,"cesta",42.55,340.4,"feira_e_csa","horta",NA,"direto",NA,""
"L2022_001199",2022-01-05,"receita","venda_produto","feira_local","HORTA_CESTA",13,"cesta",37.74,490.62,"feira_e_csa","horta",NA,"direto",NA,""
"L2022_001201",2022-01-06,"receita","venda_produto","feira_local","HORTA_CESTA",10,"cesta",40.39,403.9,"feira_e_csa","horta",NA,"direto",NA,""
"L2022_002251",2022-01-08,"despesa","manejo","mao_de_obra",NA,NA,NA,4640.88,4640.88,NA,"cafeicultura",NA,"compartilhado",NA,""
"L2022_001205",2022-01-10,"receita","venda_produto","feira_local","HORTA_CESTA",15,"cesta",42.32,634.8,"feira_e_csa","horta",NA,"direto",NA,""
"L2022_001207",2022-01-10,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",8,"caixa",55.5,444,"feira_e_csa","agrofloresta","T04","direto",NA,""
"L2022_001204",2022-01-11,"receita","venda_produto","feira_local","HORTA_CESTA",12,"cesta",44.39,532.68,"feira_e_csa","horta",NA,"direto",NA,""
"L2022_001206",2022-01-11,"receita","venda_produto","feira_local","HORTA_AVULSO",12.5,"kg",9.92,124,"feira_e_csa","horta",NA,"direto",NA,""
"L2022_002252",2022-01-11,"despesa","operacao","transporte_e_embalagem",NA,NA,NA,1398.26,1398.26,NA,"beneficiamento",NA,"compartilhado",NA,""
"L2022_001203",2022-01-12,"receita","venda_produto","feira_local","HORTA_AVULSO",9.4,"kg",10.48,98.51,"feira_e_csa","horta",NA,"direto",NA,""
"L2022_001211",2022-01-17,"receita","venda_produto","feira_local","HORTA_CESTA",13,"cesta",48.04,624.52,"feira_e_csa","horta",NA,"direto",NA,""
"L2022_001212",2022-01-17,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",4,"caixa",51.02,204.08,"feira_e_csa","agrofloresta","T19","direto",NA,""
"L2022_001208",2022-01-19,"receita","venda_produto","feira_local","HORTA_CESTA",5,"cesta",44.37,221.85,"feira_e_csa","horta",NA,"direto",NA,""
"L2022_001209",2022-01-21,"receita","venda_produto","feira_local","HORTA_CESTA",12,"cesta",44.71,536.52,"feira_e_csa","horta",NA,"direto",NA,""
"L2022_001210",2022-01-21,"receita","venda_produto","feira_local","HORTA_AVULSO",10.7,"kg",11.14,119.2,"feira_e_csa","horta",NA,"direto",NA,""
"L2022_001214",2022-01-24,"receita","venda_produto","feira_local","HORTA_CESTA",9,"cesta",33.83,304.47,"feira_e_csa","horta",NA,"direto",NA,""
"L2022_001216",2022-01-24,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",4,"caixa",47.36,189.44,"feira_e_csa","agrofloresta","T13","direto",NA,""
"L2022_001215",2022-01-25,"receita","venda_produto","feira_local","HORTA_AVULSO",27.9,"kg",9.55,266.44,"feira_e_csa","horta",NA,"direto",NA,""
"L2022_002253",2022-01-26,"despesa","infraestrutura","energia_e_manutencao",NA,NA,NA,1100.83,1100.83,NA,"geral",NA,"compartilhado",NA,""
"L2022_001213",2022-01-27,"receita","venda_produto","feira_local","HORTA_CESTA",8,"cesta",46.34,370.72,"feira_e_csa","horta",NA,"direto",NA,""
"L2022_001219",2022-01-31,"receita","venda_produto","feira_local","HORTA_CESTA",13,"cesta",39.2,509.6,"feira_e_csa","horta",NA,"direto",NA,""
"L2022_001221",2022-01-31,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",8,"caixa",43.43,347.44,"feira_e_csa","agrofloresta","T06","direto",NA,""
"L2022_001218",2022-02-01,"receita","venda_produto","feira_local","HORTA_AVULSO",20.5,"kg",10.71,219.56,"feira_e_csa","horta",NA,"direto",NA,""
"L2022_001217",2022-02-03,"receita","venda_produto","feira_local","HORTA_AVULSO",18.3,"kg",10.75,196.72,"feira_e_csa","horta",NA,"direto",NA,""
